width,params,repeat,epoch,train_loss,train_acc,test_loss,test_acc
16,33834,2,104,0.586208,0.821600,4.847388,0.349900
16,33834,2,105,0.621857,0.805600,5.005638,0.349600
16,33834,2,106,0.455533,0.853300,5.072626,0.349300
16,33834,2,107,0.452858,0.854200,5.444902,0.347400
16,33834,2,108,0.768001,0.786300,5.074698,0.339800
16,33834,2,109,0.508476,0.835900,5.539201,0.361400
16,33834,2,110,0.595572,0.823200,5.228723,0.356100
16,33834,2,111,0.481728,0.849200,5.411070,0.365900
16,33834,2,112,0.399537,0.870900,5.677091,0.368500
16,33834,2,113,0.366413,0.880300,5.825253,0.354900
16,33834,2,114,0.284066,0.906100,6.121965,0.354700
16,33834,2,115,0.310382,0.896600,6.147601,0.358200
16,33834,2,116,0.521451,0.848500,6.542918,0.351800
16,33834,2,117,0.362464,0.886700,6.585568,0.356800
16,33834,2,118,0.290470,0.902900,6.588498,0.353600
16,33834,2,119,0.204303,0.929700,6.710613,0.351000
16,33834,2,120,0.192254,0.936700,6.744755,0.358800
16,33834,2,121,0.233847,0.925500,7.005183,0.357600
16,33834,2,122,0.151041,0.948800,7.098731,0.358900
16,33834,2,123,0.189164,0.939700,7.316493,0.369800
16,33834,2,124,0.136908,0.956500,7.599401,0.353600
16,33834,2,125,0.089630,0.971600,7.763044,0.358900
16,33834,2,126,0.053953,0.984400,7.634497,0.361600
16,33834,2,127,0.044129,0.987800,7.751649,0.368200
16,33834,2,128,0.028183,0.993400,7.991596,0.367300
16,33834,2,129,0.018580,0.995400,8.117897,0.368200
16,33834,2,130,0.014122,0.997200,8.238068,0.368300
16,33834,2,131,0.012304,0.997600,8.344703,0.367500
16,33834,2,132,0.011873,0.998000,8.438974,0.368400
16,33834,2,133,0.010392,0.998200,8.485607,0.370400
16,33834,2,134,0.009495,0.998400,8.569403,0.369100
16,33834,2,135,0.009350,0.998100,8.597040,0.370200
16,33834,2,136,0.008624,0.998600,8.653660,0.370000
16,33834,2,137,0.008214,0.998300,8.711775,0.370700
16,33834,2,138,0.007880,0.998800,8.744562,0.372000
16,33834,2,139,0.007673,0.998600,8.793932,0.370600
16,33834,2,140,0.007441,0.998700,8.825398,0.371600
16,33834,2,141,0.007272,0.998700,8.856259,0.371400
16,33834,2,142,0.007098,0.998700,8.887810,0.371300
16,33834,2,143,0.006899,0.998700,8.903286,0.371400
16,33834,2,144,0.006793,0.998800,8.933739,0.371000
16,33834,2,145,0.006669,0.998800,8.965035,0.371600
16,33834,2,146,0.006595,0.998900,8.984371,0.371700
16,33834,2,147,0.006451,0.998800,9.013329,0.372400
16,33834,2,148,0.006304,0.998900,9.029133,0.371400
16,33834,2,149,0.006304,0.998800,9.048663,0.371000
16,33834,2,150,0.006177,0.998900,9.069978,0.372600
16,33834,2,151,0.006133,0.999000,9.088033,0.371400
16,33834,2,152,0.006047,0.998900,9.102594,0.371600
16,33834,2,153,0.005979,0.998900,9.112832,0.371200
16,33834,2,154,0.005922,0.998900,9.134517,0.371500
16,33834,2,155,0.005891,0.998900,9.142684,0.371500
16,33834,2,156,0.005788,0.998900,9.160234,0.371500
16,33834,2,157,0.005727,0.999000,9.172742,0.371900
16,33834,2,158,0.005688,0.999000,9.181584,0.372000
16,33834,2,159,0.005651,0.998900,9.192186,0.371700
16,33834,2,160,0.005636,0.999000,9.198292,0.371700
16,33834,2,161,0.005578,0.998900,9.209341,0.372600
16,33834,2,162,0.005517,0.999000,9.219520,0.372300
16,33834,2,163,0.005506,0.999000,9.227547,0.372100
16,33834,2,164,0.005478,0.998900,9.235071,0.372300
16,33834,2,165,0.005430,0.998900,9.244342,0.372100
16,33834,2,166,0.005408,0.999000,9.251475,0.372400
16,33834,2,167,0.005357,0.999000,9.258475,0.372300
16,33834,2,168,0.005336,0.999000,9.266097,0.372300
16,33834,2,169,0.005308,0.999000,9.271718,0.372300
16,33834,2,170,0.005350,0.999000,9.279025,0.372100
16,33834,2,171,0.005293,0.999000,9.283759,0.372700
16,33834,2,172,0.005263,0.999000,9.288793,0.372200
16,33834,2,173,0.005242,0.999000,9.292682,0.372100
16,33834,2,174,0.005218,0.999000,9.296396,0.372100
16,33834,2,175,0.005209,0.999000,9.300585,0.372100
16,33834,2,176,0.005201,0.999000,9.302597,0.372300
16,33834,2,177,0.005186,0.999000,9.306382,0.372300
16,33834,2,178,0.005174,0.999000,9.310186,0.372500
16,33834,2,179,0.005155,0.999000,9.313057,0.372200
16,33834,2,180,0.005159,0.999000,9.314304,0.371900
16,33834,2,181,0.005141,0.999000,9.316675,0.372500
16,33834,2,182,0.005132,0.999000,9.318473,0.372100
16,33834,2,183,0.005125,0.999000,9.320034,0.372000
16,33834,2,184,0.005114,0.999000,9.322355,0.371800
16,33834,2,185,0.005110,0.999000,9.323537,0.371900
16,33834,2,186,0.005108,0.999000,9.325071,0.372100
16,33834,2,187,0.005119,0.999000,9.327205,0.372400
16,33834,2,188,0.005109,0.999000,9.327989,0.372200
16,33834,2,189,0.005095,0.999000,9.328337,0.372200
16,33834,2,190,0.005088,0.999000,9.328771,0.372000
16,33834,2,191,0.005085,0.999000,9.329307,0.372200
16,33834,2,192,0.005082,0.999000,9.329672,0.372100
16,33834,2,193,0.005082,0.999000,9.329958,0.372200
16,33834,2,194,0.005079,0.999000,9.330280,0.372200
16,33834,2,195,0.005078,0.999000,9.330510,0.371900
16,33834,2,196,0.005074,0.999000,9.330658,0.372000
16,33834,2,197,0.005074,0.999000,9.330662,0.372000
16,33834,2,198,0.005073,0.999000,9.330722,0.372000
16,33834,2,199,0.005072,0.999000,9.330730,0.372000
16,33834,2,200,0.005073,0.999000,9.330727,0.372000
